ARVFIOO1187FB39078,Johann Sebastian Bach,classical,0.280693,191.16,0.065122,0,0.104895,-22.777,1,0.050611,111.509,4,0.113652
ARWWTYW11F4C842642,Jessie J,pop,0.640314,221.24,0.831411,5,0.353868,-3.908,1,0.220952,174.963,4,0.683171
ARJVTRE1187B9959C0,Foghat,rock,0.474642,272.13333,0.892219,9,0.149491,-9.065,0,0.05034,139.891,4,0.716808
ARLGIX31187B9AE9A0,Jay-Z,rap,0.489919,276.92,0.960829,8,0.535003,-1.595,0,0.398293,173.595,4,0.785107
AR6V5WK1187B9B92A3,T.S.O.L.,punk,0.342991,125.28,0.927088,4,0.219795,-5.1,0,0.099178,113.387,4,0.704606
AR6VPKS1187B9B1DD0,Maurice Ravel,classical,0.2454,973.29333,0.09258,0,0.074585,-23.907,1,0.040193,64.421,3,0.251125
ARFCWSZ123526A0AFD,Justin Bieber,pop,0.554679,220.97333,0.772402,0,0.280397,-5.671,1,0.061233,130.103,4,0.531434
ARWMEJW11F4C83C123,Dmitri Shostakovich,classical,0.176439,466.24,0.045332,0,0.096924,-19.021,1,0.038721,69.937,3,0.045414
ARWK5QH1187B9A9B7F,Justin Timberlake,pop,0.604069,289.36,0.679581,8,0.098112,-7.119,0,0.186004,73.885,4,0.596075
ARBEBBY1187B9B43DB,Tom Petty,rock,0.76987,289.47701,0.487616,9,0.182472,-7.612,1,0.032521,144.193,4,0.807715
AR5PF241187B989C1D,Blahzay Blahzay,rap,0.834841,349.64,0.562586,1,0.212163,-6.747,0,0.185504,92.099,4,0.284377
ARRWNZS11F4C83C0B6,Lurkers,punk,0.340404,107.52,0.949988,7,0.316762,-3.382,1,0.052517,107.083,4,0.711094
ARFK68R1187FB467F7,Giuseppe Verdi,classical,0.135572,95.77333,0.351636,1,0.080671,-14.932,0,0.040101,72.307,3,0.036806
ARJHCSL123E29C21E8,Bruno Mars,pop,0.709931,241.78667,0.568141,7,0.094394,-5.644,1,0.035072,139.959,4,0.697539
AR4BDNG1187FB44870,Robert Palmer,rock,0.694293,255.18667,0.930499,9,0.039654,-8.298,1,0.04129,142.829,4,0.659881
ARNH6Q11187FB40FDD,Jeru the Damaja,rap,0.685366,225.16,0.771233,8,0.337009,-7.504,0,0.195909,93.056,4,0.435695
ARSZ7HU1187B9B78BC,Adolescents,punk,0.483061,124.58667,0.994434,7,0.984467,-1.488,1,0.091713,99.741,4,0.307582
ARUCF6P11A348F0B17,Demi Lovato,pop,0.576695,215.81333,0.589846,10,0.079723,-6.231,0,0.038864,114.028,4,0.337416
ARZTSYB1187FB54987,Rainbow,rock,0.285506,391.25333,0.644757,4,0.071163,-6.077,0,0.040862,128.3,4,0.256261
AR60ZZX1187FB52E29,Capone-N-Noreaga,rap,0.751142,225.2,0.766298,9,0.216139,-8.118,1,0.277266,96.704,4,0.577661
ARFONKU11F4C8431CC,Dickies,punk,0.26408,191.50667,0.90541,7,0.117531,-9.974,1,0.043483,211.546,4,0.621981
ARXCEZY1187B9B4726,Giacomo Puccini,classical,0.603842,213.97333,0.102726,4,0.12623,-15.935,1,0.032787,97.955,3,0.36771
ARJMJYW122BCFCA970,Pixie Lott,pop,0.659161,244.89333,0.752063,9,0.330467,-4.129,1,0.027674,89.975,3,0.558706
ARCUL501187B9AF797,The Cult,rock,0.335106,257.44,0.833556,7,0.12356,-7.829,1,0.093723,137.059,4,0.617172
ARNHMFD1187FB3B3F6,LL Cool J,rap,0.573309,268.17333,0.787873,0,0.084772,-5.947,1,0.047077,199.823,4,0.449046
AR39QZK1187B9B1846,The Exploited,punk,0.516583,110.84,0.750892,11,0.120179,-12.871,1,0.071709,120.405,4,0.498019
ARWMEJW11F4C83C123,Dmitri Shostakovich,classical,0.452838,252.25333,0.313212,11,0.148278,-15.167,1,0.039638,85.996,4,0.309625
ARLLZVV12B68CA0491,Karmin,pop,0.610172,191.33125,0.757613,9,0.100446,-5.387,1,0.068807,92.088,4,0.439179
AR12F2S1187FB56EEF,Aerosmith,rock,0.629468,211.02667,0.784605,5,0.052213,-10.761,1,0.047055,108.531,4,0.867034
AR1ZYLH1187B98C159,Naughty by Nature,rap,0.846508,213.62358,0.618602,0,0.054563,-9.541,1,0.278207,92.008,4,0.88176
AROQNOY1271F573DA0,Crucifix,punk,0.58726,215.06032,0.751392,2,0.089272,-6.926,0,0.221734,85.859,4,0.152574
ARANBBZ11F50C4AABA,Albinoni,classical,0.277051,157.09995,0.086571,1,0.131065,-20.682,1,0.037826,175.25,3,0.479898
ARVLF4Y1187FB3945A,Kristinia DeBarge,pop,0.693889,193.2,0.602768,4,0.443771,-4.35,1,0.03008,99.951,4,0.622674
ARNPPTH1187B9AD429,Jimmy Page,rock,0.413367,322.93333,0.382262,4,0.172223,-13.611,0,0.033913,140.256,4,0.293901
ARAUOII11EBCD7C656,Wise Intelligent,rap,0.748818,262.16,0.596068,6,0.202385,-10.568,0,0.416794,96.308,4,0.642736
AR1F3QS1187B98F5A7,Murphy's Law,punk,0.228744,175.71955,0.985681,9,0.304961,-2.5,1,0.182713,185.438,4,0.300023
ARKMU3I1187FB38A7C,Social Distortion,punk,0.32815,346.33333,0.884033,6,0.327137,-7.982,1,0.033765,201.868,4,0.701026
ARVFIOO1187FB39078,Johann Sebastian Bach,classical,0.260916,142.06667,0.068433,1,0.306878,-19.458,0,0.035698,90.876,3,0.191672
ARBZIN01187FB362CC,Paris Hilton,pop,0.643082,224.63946,0.842301,11,0.156954,-5.629,0,0.045675,133.038,4,0.337668
AR12F2S1187FB56EEF,Aerosmith,rock,0.431033,235.36,0.750878,0,0.126225,-5.124,1,0.042326,171.848,4,0.787926
ARWQ3M31187FB4CF01,Arrested Development,rap,0.839204,206.89333,0.507728,1,0.092792,-12.359,1,0.219411,80.014,4,0.879123
AR06EB01187FB40150,NOFX,punk,0.545019,122.52,0.84712,0,0.25112,-4.194,1,0.057538,90.315,4,0.672085
ARDIOUD11F50C485C0,Mstislav Rostropovich,classical,0.21901,123.53333,0.114855,7,0.137376,-23.945,1,0.06728,182.057,4,0.651481
ARBCQ0V11C8A416015,The Saturdays,pop,0.666878,198.37333,0.906789,10,0.519364,-2.816,1,0.052616,117.017,4,0.580449
ARWR05M1187B9951A2,AC/DC,rock,0.309951,255.49333,0.700209,9,0.082795,-5.678,1,0.034639,188.386,4,0.781679
AREJGFO1187B9BA0C8,Big Boi,rap,0.793722,331.0,0.712651,7,0.487896,-6.401,1,0.273067,170.046,4,0.346772
ARASYMJ1187B9ACAF2,Whitesnake,rock,0.41791,273.06667,0.84364,7,0.119171,-6.083,1,0.035324,90.43,4,0.248208
ARWPZIE1187B9B7F82,Method Man,rap,0.588312,224.37333,0.717764,1,0.070155,-6.12,1,0.597258,188.555,4,0.808529
ARUSOMY1187FB4D3B4,Anti-Flag,punk,0.291674,181.41333,0.978912,4,0.183396,-3.467,1,0.090149,105.037,4,0.37524
ARSPLZD11F4C83BC8C,Franz Joseph Haydn,classical,0.319534,237.48,0.030234,8,0.078428,-33.353,1,0.046371,94.164,4,0.191104
ARJHCSL123E29C21E8,Bruno Mars,pop,0.636132,220.28,0.838853,5,0.161256,-5.426,1,0.043218,109.007,4,0.456284
ARBYGAH1187FB447C4,Status Quo,rock,0.694847,278.14667,0.714741,9,0.507463,-7.482,0,0.023451,104.616,4,0.924268
ARTOXOB1187B9B78C1,Digable Planets,rap,0.884904,263.12757,0.497847,1,0.111484,-12.605,0,0.169625,98.323,4,0.559581
ARANOZN1187B9B373E,Descendents,punk,0.535742,70.73333,0.813798,1,0.336958,-8.657,0,0.057141,96.985,4,0.734993
ARQKUPF11F4C83DA4F,Edward Elgar,classical,0.087054,231.12109,0.168805,3,0.077749,-14.698,1,0.039482,73.281,1,0.036373
AR65M2S1187B9A9C40,Robyn,pop,0.597323,209.62667,0.869474,8,0.052138,-2.884,1,0.10858,125.134,4,0.484842
